Simulation Time,No of Clients,Total Requests,Hop Reduction,Cache Hit Ratio,Latency
2024-10-21 09:08:36,8,5,0.0,0.0,0.015390642410746082
2024-10-21 09:08:36,8,15,0.0,0.0,0.0007563999479875586
2024-10-21 09:08:36,8,24,0.0,0.0,0.0031969394888905294
2024-10-21 09:08:36,7,28,0.0,0.0,0.002050876240341345
2024-10-21 09:08:36,6,38,0.0,0.0,0.0024591960736182967
2024-10-21 09:08:36,8,44,0.0,0.0,0.0006436360576535463
2024-10-21 09:08:36,8,53,0.0,0.0,0.0017199260736280322
2024-10-21 09:08:36,7,58,0.0,0.0,0.0011796183097065997
2024-10-21 09:08:36,8,68,0.0,0.0,0.0009831913945937676
2024-10-21 09:08:36,8,71,0.0,0.0,0.0010580703060038435
2024-10-21 09:08:36,7,75,0.0,0.0,0.0002163143563643293
2024-10-21 09:08:36,8,84,0.0,0.0,0.0002787605743167983
2024-10-21 09:08:36,6,94,0.010638297872340425,1.0638297872340425,0.0008376457201716205
2024-10-21 09:08:36,6,97,0.010309278350515464,1.0309278350515463,0.0007834350520159886
2024-10-21 09:08:36,7,102,0.0196078431372549,1.9607843137254901,0.00069169948093113
2024-10-21 09:08:36,8,105,0.01904761904761905,1.9047619047619049,0.00012696318123024493
2024-10-21 09:08:36,8,110,0.01818181818181818,1.8181818181818181,0.000772360591964748
2024-10-21 09:08:36,6,115,0.017391304347826087,1.7391304347826086,0.0007347334767315456
2024-10-21 09:08:36,8,121,0.01652892561983471,1.6528925619834711,0.0002359489724807517
2024-10-21 09:08:36,7,127,0.015748031496062992,1.574803149606299,0.0007457297794202986
2024-10-21 09:08:36,5,137,0.014598540145985401,1.4598540145985401,0.00012150887797961563
2024-10-21 09:08:36,7,144,0.013888888888888888,1.3888888888888888,0.0003121709153408532
2024-10-21 09:08:36,6,150,0.013333333333333334,1.3333333333333335,0.00026107825281161386
2024-10-21 09:08:36,6,158,0.012658227848101266,1.2658227848101267,0.00040789352849409164
2024-10-21 09:08:36,8,165,0.012121212121212121,1.2121212121212122,0.00019197443862080578
2024-10-21 09:08:36,7,175,0.011428571428571429,1.1428571428571428,0.00011317159332865157
2024-10-21 09:08:36,8,185,0.010810810810810811,1.0810810810810811,0.0003631149657945832
2024-10-21 09:08:36,7,191,0.010471204188481676,1.0471204188481675,0.0003568629410979266
2024-10-21 09:08:36,7,201,0.009950248756218905,0.9950248756218906,0.00017995661482854511
2024-10-21 09:08:36,8,210,0.009523809523809525,0.9523809523809524,0.00025013437337736635
2024-10-21 09:08:36,7,216,0.009259259259259259,0.9259259259259258,0.00026284077012995864
2024-10-21 09:08:36,8,224,0.008928571428571428,0.8928571428571428,0.00024491683054534053
2024-10-21 09:08:36,8,234,0.008547008547008548,0.8547008547008548,0.00021175220607755796
2024-10-21 09:08:36,8,240,0.008333333333333333,0.8333333333333334,0.0002819534179793142
2024-10-21 09:08:36,6,243,0.00823045267489712,0.823045267489712,0.00014358771666965882
2024-10-21 09:08:36,6,251,0.00796812749003984,0.796812749003984,0.0001003679253258798
2024-10-21 09:08:36,8,258,0.007751937984496124,0.7751937984496124,0.0001489772262134688
2024-10-21 09:08:36,8,263,0.0076045627376425855,0.7604562737642585,0.0001781945298408254
2024-10-21 09:08:36,5,270,0.007407407407407408,0.7407407407407408,0.00034082679646132383
2024-10-21 09:08:36,8,280,0.007142857142857143,0.7142857142857143,0.00034913532291219236
2024-10-21 09:08:36,6,285,0.007017543859649123,0.7017543859649122,6.016004365365897e-05
2024-10-21 09:08:36,8,292,0.00684931506849315,0.684931506849315,0.00019160163244577786
2024-10-21 09:08:36,7,298,0.006711409395973154,0.6711409395973155,0.00028388102389950606
2024-10-21 09:08:36,8,304,0.006578947368421052,0.6578947368421052,7.589685085236733e-05
2024-10-21 09:08:36,6,313,0.006389776357827476,0.6389776357827476,0.00023480744965314934
2024-10-21 09:08:36,7,316,0.006329113924050633,0.6329113924050633,0.0002423810070028528
2024-10-21 09:08:36,8,323,0.006191950464396285,0.6191950464396285,3.318305168259815e-05
2024-10-21 09:08:36,7,332,0.009036144578313253,0.9036144578313252,0.00017238637527326438
2024-10-21 09:08:36,6,340,0.008823529411764706,0.8823529411764706,0.00015368319582325559
2024-10-21 09:08:36,7,348,0.008620689655172414,0.8620689655172413,0.0002566177170604129
2024-10-21 09:08:36,8,351,0.008547008547008548,0.8547008547008548,0.00013907825509277614
2024-10-21 09:08:36,7,355,0.008450704225352112,0.8450704225352111,6.174461751348009e-05
2024-10-21 09:08:36,8,358,0.008379888268156424,0.8379888268156425,7.111316965828023e-05
2024-10-21 09:08:36,8,362,0.008287292817679558,0.8287292817679558,0.00018372247414761244
2024-10-21 09:08:36,7,370,0.008108108108108109,0.8108108108108109,0.0001480818018851164
2024-10-21 09:08:37,6,375,0.008,0.8,0.0001728266402669044
2024-10-21 09:08:37,8,385,0.01038961038961039,1.0389610389610389,0.0001540613936786279
2024-10-21 09:08:37,8,395,0.010126582278481013,1.0126582278481013,0.0001924737519830251
2024-10-21 09:08:37,7,403,0.009925558312655087,0.9925558312655087,4.3360468780250666e-05
2024-10-21 09:08:37,7,408,0.00980392156862745,0.9803921568627451,0.00019245408850001504
2024-10-21 09:08:37,8,411,0.009732360097323601,0.9732360097323601,0.00010201743038542227
2024-10-21 09:08:37,7,418,0.009569377990430622,0.9569377990430622,0.00015085872406294678
2024-10-21 09:08:37,7,426,0.009389671361502348,0.9389671361502347,0.00016911173974906347
2024-10-21 09:08:37,6,435,0.009195402298850575,0.9195402298850575,8.84108319431009e-05
2024-10-21 09:08:37,8,444,0.009009009009009009,0.9009009009009009,0.00010874842321297554
2024-10-21 09:08:37,7,451,0.008869179600886918,0.8869179600886918,8.037605517335608e-05
2024-10-21 09:08:37,7,460,0.008695652173913044,0.8695652173913043,0.00015578052875212816
2024-10-21 09:08:37,7,469,0.008528784648187633,0.8528784648187633,6.629881344393509e-05
2024-10-21 09:08:37,8,474,0.010548523206751054,1.0548523206751055,3.414382814807375e-05
2024-10-21 09:08:37,7,477,0.012578616352201259,1.257861635220126,0.00019618985838196134
2024-10-21 09:08:37,8,487,0.014373716632443531,1.4373716632443532,2.2587211729857607e-05
2024-10-21 09:08:37,8,494,0.01417004048582996,1.417004048582996,5.314116555329129e-05
2024-10-21 09:08:37,7,499,0.014028056112224449,1.402805611222445,0.0001961574832284769
2024-10-21 09:08:37,6,506,0.01383399209486166,1.383399209486166,0.00015898748715308952
2024-10-21 09:08:37,8,512,0.015625,1.5625,0.00010401647656287975
2024-10-21 09:08:37,8,519,0.015414258188824663,1.5414258188824663,4.5517224237882614e-05
2024-10-21 09:08:37,6,527,0.017077798861480076,1.7077798861480076,0.0001049023674801551
2024-10-21 09:08:37,8,537,0.01675977653631285,1.675977653631285,0.0001417659030471085
2024-10-21 09:08:37,8,545,0.01834862385321101,1.834862385321101,0.0001406040166952767
2024-10-21 09:08:37,7,551,0.018148820326678767,1.8148820326678767,0.00012511187080666876
2024-10-21 09:08:37,8,557,0.017953321364452424,1.7953321364452424,2.9128707241310597e-05
2024-10-21 09:08:37,7,563,0.017761989342806393,1.7761989342806392,0.0001226526251219545
2024-10-21 09:08:37,6,573,0.017452006980802792,1.7452006980802792,0.00016316487767555657
2024-10-21 09:08:37,8,581,0.01721170395869191,1.7211703958691909,0.0001024443824659359
2024-10-21 09:08:37,8,590,0.01694915254237288,1.694915254237288,3.501475111755543e-05
2024-10-21 09:08:37,7,600,0.018333333333333333,1.8333333333333333,0.0001396529722337487
2024-10-21 09:08:37,8,609,0.0180623973727422,1.8062397372742198,5.387663117137956e-05
2024-10-21 09:08:37,6,617,0.017828200972447326,1.7828200972447326,3.2534301941613636e-05
2024-10-21 09:08:37,8,621,0.017713365539452495,1.7713365539452495,5.222017326771063e-05
2024-10-21 09:08:37,6,625,0.0176,1.76,0.0001469983230688531
2024-10-21 09:08:37,8,633,0.017377567140600316,1.7377567140600316,0.0001209065585952605
2024-10-21 09:08:37,5,639,0.017214397496087636,1.7214397496087637,3.4527781284114224e-05
2024-10-21 09:08:37,7,644,0.017080745341614908,1.7080745341614907,0.0001516537806279367
2024-10-21 09:08:37,5,653,0.018376722817764167,1.8376722817764166,2.4561443799204394e-05
2024-10-21 09:08:37,7,661,0.018154311649016642,1.8154311649016641,0.00014845962210696385
2024-10-21 09:08:37,7,667,0.017991004497751123,1.7991004497751124,2.7268248316819503e-05
2024-10-21 09:08:37,7,675,0.017777777777777778,1.7777777777777777,1.7409811764361685e-05
2024-10-21 09:08:37,7,685,0.017518248175182483,1.7518248175182483,0.00012447106169667372
2024-10-21 09:08:37,8,694,0.01729106628242075,1.729106628242075,9.603966099371692e-05
2024-10-21 09:08:37,8,697,0.01721664275466284,1.721664275466284,5.083345532213011e-05
2024-10-21 09:08:37,7,705,0.01702127659574468,1.702127659574468,6.83618616408631e-05
2024-10-21 09:08:37,7,713,0.016830294530154277,1.6830294530154277,2.6780637614710956e-05
2024-10-21 09:08:37,7,720,0.016666666666666666,1.6666666666666667,0.00012102849304989523
2024-10-21 09:08:37,8,728,0.017857142857142856,1.7857142857142856,0.0001320580930453567
2024-10-21 09:08:37,8,736,0.019021739130434784,1.9021739130434785,8.072683228968181e-05
2024-10-21 09:08:37,8,744,0.01881720430107527,1.881720430107527,0.00011256305195255913
2024-10-21 09:08:37,8,749,0.018691588785046728,1.8691588785046727,0.0001275662152574836
2024-10-21 09:08:37,6,753,0.0199203187250996,1.9920318725099602,7.143186364548675e-05
2024-10-21 09:08:37,6,759,0.021080368906455864,2.1080368906455864,0.00010997613249078789
2024-10-21 09:08:37,6,766,0.020887728459530026,2.088772845953003,6.615537613675083e-05
2024-10-21 09:08:37,7,773,0.02199223803363519,2.1992238033635187,8.948764644980324e-05
2024-10-21 09:08:37,6,781,0.023047375160051217,2.3047375160051216,3.871874078752168e-05
2024-10-21 09:08:37,6,790,0.02278481012658228,2.278481012658228,0.00011431855748903723
2024-10-21 09:08:37,8,794,0.022670025188916875,2.2670025188916876,6.584456550912648e-05
2024-10-21 09:08:37,8,802,0.022443890274314215,2.2443890274314215,0.00010522720654221814
2024-10-21 09:08:37,6,808,0.022277227722772276,2.2277227722772275,0.00011478884779342959
2024-10-21 09:08:37,5,811,0.02219482120838471,2.219482120838471,4.306695604524783e-05
2024-10-21 09:08:37,7,814,0.022113022113022112,2.211302211302211,9.328326586661706e-05
2024-10-21 09:08:37,8,817,0.022031823745410038,2.203182374541004,0.00010232167723387671
2024-10-21 09:08:37,7,821,0.02192448233861145,2.192448233861145,3.267524164329368e-05
2024-10-21 09:08:37,6,824,0.021844660194174758,2.1844660194174756,8.268953197308123e-05
2024-10-21 09:08:37,7,832,0.021634615384615384,2.1634615384615383,0.00010621871864911395
2024-10-21 09:08:37,7,836,0.0215311004784689,2.15311004784689,5.918336661886898e-05
2024-10-21 09:08:37,7,844,0.02132701421800948,2.132701421800948,9.840395176754515e-05
2024-10-21 09:08:37,7,851,0.021151586368977675,2.1151586368977675,9.515845715355634e-05
